n,n_valuable,n_false_stops,stop_rate,valuable_run_recall,valuable_false_stop_rate,endpoint_observation_rate,mean_true_outcome,mean_observed_outcome,endpoint_selection_bias,simple_regret_batch,mae,rmse,spearman,seed,stop_quantile,learner,round
12,2,0,0.4166666666666667,1.0,0.0,0.5833333333333334,0.6564752935153074,0.6823091561053515,0.025833862590044054,0.0,0.08330224362267598,0.12519238812621278,0.27272727272727276,0,0.6,static_initial,3
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.1,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06488074057077664,0.06723068592074946,,0,0.1,completed_only,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.03656951763886235,0.037402193867474974,,0,0.1,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.15,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.030093359630221916,0.04108508348083246,,0,0.15,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.15,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.2,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.030093359630221916,0.04108508348083246,,0,0.2,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.2,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.25,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.030093359630221916,0.04108508348083246,,0,0.25,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.25,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.3,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.030093359630221916,0.04108508348083246,,0,0.3,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.3,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.35,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.030093359630221916,0.04108508348083246,,0,0.35,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.35,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.4,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.030093359630221916,0.04108508348083246,,0,0.4,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.4,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.45,oracle_all_endpoints,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.030093359630221916,0.04108508348083246,,0,0.45,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.45,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.5,oracle_all_endpoints,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03173966945503476,0.03291148304850109,,0,0.5,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.5,static_initial,4
2,0,0,0.0,,,1.0,0.6804181316544979,0.6804181316544979,0.0,0.0,0.06849958567233838,0.07032527943218764,,0,0.55,oracle_all_endpoints,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03173966945503476,0.03291148304850109,,0,0.55,completed_only,4
2,0,0,0.5,,,0.5,0.6804181316544979,0.6821390035930127,0.0017208719385147786,0.0,0.03656951763886235,0.037402193867474974,,0,0.55,static_initial,4
