seed,stop_quantile,oracle_valuable_run_recall,completed_only_valuable_run_recall,delta_valuable_run_recall,oracle_valuable_false_stop_rate,completed_only_valuable_false_stop_rate,delta_valuable_false_stop_rate,oracle_stop_rate,completed_only_stop_rate,delta_stop_rate,oracle_endpoint_observation_rate,completed_only_endpoint_observation_rate,delta_endpoint_observation_rate,oracle_endpoint_selection_bias,completed_only_endpoint_selection_bias,delta_endpoint_selection_bias,oracle_simple_regret_batch,completed_only_simple_regret_batch,delta_simple_regret_batch,oracle_mae,completed_only_mae,delta_mae,oracle_rmse,completed_only_rmse,delta_rmse,oracle_spearman,completed_only_spearman,delta_spearman
12,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.32558139534883723,0.32558139534883723,0.0,0.6744186046511628,0.6744186046511628,0.0,0.007817640064125664,0.008002706952466965,0.00018506688834130092,0.0,0.0,0.0,0.03971857205557148,0.03946541092942759,-0.00025316112614388875,0.0671769549179994,0.06312693724970064,-0.004050017668298753,0.28731588342657577,0.31588789405032414,0.028572010623748367
13,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04837061204595956,0.04837061204595956,0.0,0.07842196125345674,0.07842196125345674,0.0,0.3561974016392177,0.3561974016392177,0.0
13,0.15,1.0,1.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.9767441860465116,0.9767441860465116,0.0,0.00016021586943903987,0.00016021586943903987,0.0,0.0,0.0,0.0,0.04837061204595956,0.04831912035044958,-5.149169550998367e-05,0.07842196125345674,0.07803375462611056,-0.00038820662734617706,0.3561974016392177,0.3954034296353433,0.0392060279961256
13,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.11627906976744186,0.0,0.8837209302325582,0.8837209302325582,0.0,0.005803684501367701,0.0008837253229758701,-0.004919959178391831,0.0,0.0,0.0,0.04837061204595956,0.051191177403896816,0.0028205653579372533,0.07842196125345674,0.08293190756138216,0.004509946307925422,0.3561974016392177,0.2580303703000818,-0.0981670313391359
13,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.11627906976744186,0.0,0.8837209302325582,0.8837209302325582,0.0,0.005803684501367701,0.0008837253229758701,-0.004919959178391831,0.0,0.0,0.0,0.04837061204595956,0.051191177403896816,0.0028205653579372533,0.07842196125345674,0.08293190756138216,0.004509946307925422,0.3561974016392177,0.2580303703000818,-0.0981670313391359
13,0.3,1.0,0.9090909090909091,-0.09090909090909094,0.0,0.09090909090909091,0.09090909090909091,0.11627906976744186,0.16279069767441862,0.04651162790697676,0.8837209302325582,0.8372093023255814,-0.046511627906976716,0.005803684501367701,7.445440902242861e-05,-0.005729230092345272,0.0,0.0,0.0,0.04837061204595956,0.05155380190371601,0.003183189857756445,0.07842196125345674,0.08385429300207671,0.00543233174861997,0.3561974016392177,0.1571280346821464,-0.1990693669570713
13,0.35,1.0,0.9090909090909091,-0.09090909090909094,0.0,0.09090909090909091,0.09090909090909091,0.11627906976744186,0.16279069767441862,0.04651162790697676,0.8837209302325582,0.8372093023255814,-0.046511627906976716,0.005803684501367701,7.445440902242861e-05,-0.005729230092345272,0.0,0.0,0.0,0.04837061204595956,0.05155380190371601,0.003183189857756445,0.07842196125345674,0.08385429300207671,0.00543233174861997,0.3561974016392177,0.1571280346821464,-0.1990693669570713
13,0.4,1.0,0.9090909090909091,-0.09090909090909094,0.0,0.09090909090909091,0.09090909090909091,0.11627906976744186,0.16279069767441862,0.04651162790697676,0.8837209302325582,0.8372093023255814,-0.046511627906976716,0.005803684501367701,7.445440902242861e-05,-0.005729230092345272,0.0,0.0,0.0,0.04837061204595956,0.05155380190371601,0.003183189857756445,0.07842196125345674,0.08385429300207671,0.00543233174861997,0.3561974016392177,0.1571280346821464,-0.1990693669570713
13,0.45,1.0,0.9090909090909091,-0.09090909090909094,0.0,0.09090909090909091,0.09090909090909091,0.11627906976744186,0.16279069767441862,0.04651162790697676,0.8837209302325582,0.8372093023255814,-0.046511627906976716,0.005803684501367701,7.445440902242861e-05,-0.005729230092345272,0.0,0.0,0.0,0.04837061204595956,0.05155380190371601,0.003183189857756445,0.07842196125345674,0.08385429300207671,0.00543233174861997,0.3561974016392177,0.1571280346821464,-0.1990693669570713
13,0.5,1.0,0.9090909090909091,-0.09090909090909094,0.0,0.09090909090909091,0.09090909090909091,0.11627906976744186,0.16279069767441862,0.04651162790697676,0.8837209302325582,0.8372093023255814,-0.046511627906976716,0.005803684501367701,7.445440902242861e-05,-0.005729230092345272,0.0,0.0,0.0,0.04837061204595956,0.05155380190371601,0.003183189857756445,0.07842196125345674,0.08385429300207671,0.00543233174861997,0.3561974016392177,0.1571280346821464,-0.1990693669570713
13,0.55,1.0,0.9090909090909091,-0.09090909090909094,0.0,0.09090909090909091,0.09090909090909091,0.11627906976744186,0.16279069767441862,0.04651162790697676,0.8837209302325582,0.8372093023255814,-0.046511627906976716,0.005803684501367701,7.445440902242861e-05,-0.005729230092345272,0.0,0.0,0.0,0.04837061204595956,0.05155380190371601,0.003183189857756445,0.07842196125345674,0.08385429300207671,0.00543233174861997,0.3561974016392177,0.1571280346821464,-0.1990693669570713
13,0.6,1.0,0.9090909090909091,-0.09090909090909094,0.0,0.09090909090909091,0.09090909090909091,0.13953488372093023,0.18604651162790697,0.046511627906976744,0.8604651162790697,0.813953488372093,-0.046511627906976716,0.006312821461978313,0.00022885707405273514,-0.006083964387925578,0.0,0.0,0.0,0.04837061204595956,0.05155380190371601,0.003183189857756445,0.07842196125345674,0.08385429300207671,0.00543233174861997,0.3561974016392177,0.1571280346821464,-0.1990693669570713
14,0.1,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.9534883720930233,0.9302325581395349,-0.023255813953488413,-0.0015338117295451426,-0.0018011835311273483,-0.00026737180158220575,0.0,0.0,0.0,0.05302037811477054,0.05120137407886391,-0.001819004035906631,0.08025292377173128,0.07704971930667694,-0.0032032044650543434,-0.17792578219811161,-0.146626879437092,0.031298902761019626
14,0.15,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.11627906976744186,0.13953488372093023,0.023255813953488372,0.8837209302325582,0.8604651162790697,-0.023255813953488413,-0.002875915768512982,0.003400607716478876,0.006276523484991858,0.0,0.0,0.0,0.05302037811477054,0.051594925428438174,-0.0014254526863323666,0.08025292377173128,0.07748966583273564,-0.0027632579389956363,-0.17792578219811161,-0.15248578734309567,0.02543999485501594
14,0.2,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.20930232558139536,0.18604651162790697,-0.023255813953488386,0.7906976744186046,0.813953488372093,0.023255813953488413,0.002778754571991282,0.002824660756179709,4.5906184188426735e-05,0.0,0.0,0.0,0.05302037811477054,0.05390677915512003,0.0008864010403494896,0.08025292377173128,0.07990038300856724,-0.00035254076316404426,-0.17792578219811161,-0.17977596364211276,-0.0018501814440011477
14,0.25,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.20930232558139536,-0.046511627906976744,0.7441860465116279,0.7906976744186046,0.046511627906976716,0.005295219819881902,0.004708493648005296,-0.0005867261718766059,0.0,0.0,0.0,0.05302037811477054,0.05377608903684025,0.000755710922069712,0.08025292377173128,0.08005297939807735,-0.0001999443736539347,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
14,0.3,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.20930232558139536,-0.046511627906976744,0.7441860465116279,0.7906976744186046,0.046511627906976716,0.005295219819881902,0.004708493648005296,-0.0005867261718766059,0.0,0.0,0.0,0.05302037811477054,0.05377608903684025,0.000755710922069712,0.08025292377173128,0.08005297939807735,-0.0001999443736539347,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
14,0.35,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.20930232558139536,-0.046511627906976744,0.7441860465116279,0.7906976744186046,0.046511627906976716,0.005295219819881902,0.004708493648005296,-0.0005867261718766059,0.0,0.0,0.0,0.05302037811477054,0.05377608903684025,0.000755710922069712,0.08025292377173128,0.08005297939807735,-0.0001999443736539347,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
14,0.4,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.20930232558139536,-0.046511627906976744,0.7441860465116279,0.7906976744186046,0.046511627906976716,0.005295219819881902,0.004708493648005296,-0.0005867261718766059,0.0,0.0,0.0,0.05302037811477054,0.05377608903684025,0.000755710922069712,0.08025292377173128,0.08005297939807735,-0.0001999443736539347,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
14,0.45,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.23255813953488372,-0.023255813953488386,0.7441860465116279,0.7674418604651163,0.023255813953488413,0.005295219819881902,0.004822644750904437,-0.0004725750689774655,0.0,0.0,0.0,0.05302037811477054,0.05384616300458766,0.0008257848898171188,0.08025292377173128,0.0800834082199001,-0.00016951555183117306,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
14,0.5,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.23255813953488372,-0.023255813953488386,0.7441860465116279,0.7674418604651163,0.023255813953488413,0.005295219819881902,0.004822644750904437,-0.0004725750689774655,0.0,0.0,0.0,0.05302037811477054,0.05384616300458766,0.0008257848898171188,0.08025292377173128,0.0800834082199001,-0.00016951555183117306,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
14,0.55,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.23255813953488372,-0.023255813953488386,0.7441860465116279,0.7674418604651163,0.023255813953488413,0.005295219819881902,0.004822644750904437,-0.0004725750689774655,0.0,0.0,0.0,0.05302037811477054,0.05384616300458766,0.0008257848898171188,0.08025292377173128,0.0800834082199001,-0.00016951555183117306,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
14,0.6,0.6666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2558139534883721,0.23255813953488372,-0.023255813953488386,0.7441860465116279,0.7674418604651163,0.023255813953488413,0.005295219819881902,0.004822644750904437,-0.0004725750689774655,0.0,0.0,0.0,0.05302037811477054,0.05384616300458766,0.0008257848898171188,0.08025292377173128,0.0800834082199001,-0.00016951555183117306,-0.17792578219811161,-0.17145014714410756,0.006475635054004059
15,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313350703916659,0.06313350703916659,0.0,0.11000886075033936,0.11000886075033936,0.0,0.33398092874903346,0.33398092874903346,0.0
15,0.15,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.18181818181818182,0.20454545454545456,0.022727272727272735,0.8181818181818182,0.7954545454545454,-0.022727272727272818,0.0018044467493766314,0.002190033499723576,0.00038558675034694456,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.06559062665530908,0.002457119616142492,0.11000886075033936,0.11326136996430558,0.0032525092139662204,0.33398092874903346,0.27506399551594146,-0.058916933233091995
15,0.2,0.8888888888888888,0.7777777777777778,-0.11111111111111105,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.22727272727272727,0.2727272727272727,0.04545454545454544,0.7727272727272727,0.7272727272727273,-0.045454545454545414,0.0030701092322764634,0.002569970026078283,-0.0005001392061981802,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.06689421380819875,0.00376070676903216,0.11000886075033936,0.11271278045555057,0.002703919705211208,0.33398092874903346,0.2299180081228734,-0.10406292062616004
15,0.25,0.8888888888888888,0.7777777777777778,-0.11111111111111105,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2727272727272727,0.29545454545454547,0.022727272727272763,0.7272727272727273,0.7045454545454546,-0.022727272727272707,0.004832694862867748,0.0038971120334230225,-0.0009355828294447255,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.0681240303570573,0.0049905233178907105,0.11000886075033936,0.11281721993622758,0.002808359185888218,0.33398092874903346,0.2729344678087213,-0.06104646094031213
15,0.3,0.8888888888888888,0.7777777777777778,-0.11111111111111105,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2727272727272727,0.29545454545454547,0.022727272727272763,0.7272727272727273,0.7045454545454546,-0.022727272727272707,0.004832694862867748,0.0038971120334230225,-0.0009355828294447255,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.0681240303570573,0.0049905233178907105,0.11000886075033936,0.11281721993622758,0.002808359185888218,0.33398092874903346,0.2729344678087213,-0.06104646094031213
15,0.35,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.29545454545454547,0.3409090909090909,0.045454545454545414,0.7045454545454546,0.6590909090909091,-0.045454545454545525,0.011172494369394048,0.012322962252935277,0.0011504678835412285,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.0671104212407314,0.003976914201564805,0.11000886075033936,0.11298585164501238,0.002976990894673015,0.33398092874903346,0.28060076755471397,-0.053380161194319486
15,0.4,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.29545454545454547,0.3409090909090909,0.045454545454545414,0.7045454545454546,0.6590909090909091,-0.045454545454545525,0.011172494369394048,0.012322962252935277,0.0011504678835412285,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.0671104212407314,0.003976914201564805,0.11000886075033936,0.11298585164501238,0.002976990894673015,0.33398092874903346,0.28060076755471397,-0.053380161194319486
15,0.45,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.29545454545454547,0.3409090909090909,0.045454545454545414,0.7045454545454546,0.6590909090909091,-0.045454545454545525,0.011172494369394048,0.012322962252935277,0.0011504678835412285,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.0671104212407314,0.003976914201564805,0.11000886075033936,0.11298585164501238,0.002976990894673015,0.33398092874903346,0.28060076755471397,-0.053380161194319486
15,0.5,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3181818181818182,0.3409090909090909,0.022727272727272707,0.6818181818181818,0.6590909090909091,-0.022727272727272707,0.011832480508764731,0.012322962252935277,0.0004904817441705456,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.0671104212407314,0.003976914201564805,0.11000886075033936,0.11298585164501238,0.002976990894673015,0.33398092874903346,0.28060076755471397,-0.053380161194319486
15,0.55,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3181818181818182,0.3409090909090909,0.022727272727272707,0.6818181818181818,0.6590909090909091,-0.022727272727272707,0.011832480508764731,0.012322962252935277,0.0004904817441705456,0.010924089113984126,0.010924089113984126,0.0,0.06313350703916659,0.0671104212407314,0.003976914201564805,0.11000886075033936,0.11298585164501238,0.002976990894673015,0.33398092874903346,0.28060076755471397,-0.053380161194319486
15,0.6,0.5555555555555556,0.0,-0.5555555555555556,0.4444444444444444,1.0,0.5555555555555556,0.5227272727272727,1.0,0.4772727272727273,0.4772727272727273,0.0,-0.4772727272727273,0.00307216787385578,,,0.07757700080808638,,,0.06313350703916659,0.061599447984359595,-0.0015340590548069966,0.11000886075033936,0.10884804302765795,-0.0011608177226814093,0.33398092874903346,,
16,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.9090909090909091,0.9090909090909091,0.0,-0.0003816781136035674,-0.0003816781136035674,0.0,0.0,0.0,0.0,0.05652716766636381,0.05633591951306848,-0.00019124815329532585,0.08560912136729865,0.08436802068567573,-0.0012411006816229198,-0.18500491236148733,-0.18558898469727736,-0.0005840723357900257
16,0.15,1.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.22727272727272727,0.022727272727272707,0.7954545454545454,0.7727272727272727,-0.022727272727272707,-0.001536191369184925,0.003433136931727754,0.004969328300912679,0.0,0.0,0.0,0.05652716766636381,0.05824400943485957,0.0017168417684957638,0.08560912136729865,0.08588687782692038,0.00027775645962173356,-0.18500491236148733,-0.19361997931439004,-0.008615066952902706
16,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.75,0.0,0.0031837891503201377,0.0031888758475810963,5.0866972609586725e-06,0.0,0.0,0.0,0.05652716766636381,0.05824400943485957,0.0017168417684957638,0.08560912136729865,0.08588687782692038,0.00027775645962173356,-0.18500491236148733,-0.19361997931439004,-0.008615066952902706
16,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0030952285380233535,0.002924102789124916,-0.00017112574889843746,0.0,0.0,0.0,0.05652716766636381,0.05824400943485957,0.0017168417684957638,0.08560912136729865,0.08588687782692038,0.00027775645962173356,-0.18500491236148733,-0.19361997931439004,-0.008615066952902706
16,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.29545454545454547,0.29545454545454547,0.0,0.7045454545454546,0.7045454545454546,0.0,0.0028243084034895727,0.0022129098772065703,-0.0006113985262830024,0.0,0.0,0.0,0.05652716766636381,0.05824400943485957,0.0017168417684957638,0.08560912136729865,0.08588687782692038,0.00027775645962173356,-0.18500491236148733,-0.19361997931439004,-0.008615066952902706
16,0.35,1.0,1.0,0.0,0.0,0.0,0.0,0.29545454545454547,0.29545454545454547,0.0,0.7045454545454546,0.7045454545454546,0.0,0.0028243084034895727,0.0022129098772065703,-0.0006113985262830024,0.0,0.0,0.0,0.05652716766636381,0.05824400943485957,0.0017168417684957638,0.08560912136729865,0.08588687782692038,0.00027775645962173356,-0.18500491236148733,-0.19361997931439004,-0.008615066952902706
16,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.29545454545454547,-0.045454545454545414,0.6590909090909091,0.7045454545454546,0.045454545454545525,0.0016848277424683644,-0.003701526602116756,-0.00538635434458512,0.0,0.0,0.0,0.05652716766636381,0.05748224771905202,0.0009550800526882119,0.08560912136729865,0.08578156347025409,0.0001724421029554446,-0.18500491236148733,-0.22063332484467824,-0.0356284124831909
16,0.45,1.0,1.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.29545454545454547,-0.045454545454545414,0.6590909090909091,0.7045454545454546,0.045454545454545525,0.0016848277424683644,-0.003701526602116756,-0.00538635434458512,0.0,0.0,0.0,0.05652716766636381,0.05748224771905202,0.0009550800526882119,0.08560912136729865,0.08578156347025409,0.0001724421029554446,-0.18500491236148733,-0.22063332484467824,-0.0356284124831909
16,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,0.0,0.6590909090909091,0.6590909090909091,0.0,0.0016848277424683644,0.0009953037181985591,-0.0006895240242698053,0.0,0.0,0.0,0.05652716766636381,0.05737583282274902,0.0008486651563852157,0.08560912136729865,0.08580758854176479,0.0001984671744661437,-0.18500491236148733,-0.22077934292862572,-0.03577443056713839
16,0.55,1.0,1.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,0.0,0.6590909090909091,0.6590909090909091,0.0,0.0016848277424683644,0.0009953037181985591,-0.0006895240242698053,0.0,0.0,0.0,0.05652716766636381,0.05737583282274902,0.0008486651563852157,0.08560912136729865,0.08580758854176479,0.0001984671744661437,-0.18500491236148733,-0.22077934292862572,-0.03577443056713839
16,0.6,1.0,0.0,-1.0,0.0,1.0,1.0,0.38636363636363635,0.3409090909090909,-0.04545454545454547,0.6136363636363636,0.6590909090909091,0.045454545454545414,0.0002716837524180393,-0.009478333265098615,-0.009750017017516655,0.0,0.2550014041806974,0.2550014041806974,0.05652716766636381,0.05748063448278648,0.0009534668164226726,0.08560912136729865,0.08463359314604255,-0.0009755282212561001,-0.18500491236148733,-0.23304486198021607,-0.04803994961872873
17,0.1,,,,,,,0.09302325581395349,0.09302325581395349,0.0,0.9069767441860465,0.9069767441860465,0.0,0.0023089971349905536,0.0023089971349905536,0.0,0.0,0.0,0.0,0.049321529894099006,0.04768482771317272,-0.0016367021809262847,0.06878027186013787,0.06892137886788711,0.00014110700774924712,0.24739307588252837,0.1521133101710141,-0.09527976571151428
17,0.15,,,,,,,0.13953488372093023,0.11627906976744186,-0.023255813953488372,0.8604651162790697,0.8837209302325582,0.023255813953488413,0.0016256410341211058,0.0020550240114505236,0.00042938297732941777,0.0,0.0,0.0,0.049321529894099006,0.048523604534602485,-0.0007979253594965208,0.06878027186013787,0.07057039069434279,0.0017901188342049207,0.24739307588252837,0.17825066216843108,-0.0691424137140973
17,0.2,,,,,,,0.3023255813953488,0.32558139534883723,0.023255813953488413,0.6976744186046512,0.6744186046511628,-0.023255813953488413,-0.002748879702763829,-0.0037051794436495644,-0.0009562997408857354,0.019508605393585343,0.026021634947701267,0.006513029554115923,0.049321529894099006,0.05169408833791298,0.0023725584438139755,0.06878027186013787,0.07176987069565248,0.002989598835514612,0.24739307588252837,0.14694662431105954,-0.10044645157146884
17,0.25,,,,,,,0.3488372093023256,0.3953488372093023,0.046511627906976716,0.6511627906976745,0.6046511627906976,-0.04651162790697683,0.0026936313617197394,-0.00593377196499334,-0.008627403326713079,0.019508605393585343,0.026021634947701267,0.006513029554115923,0.049321529894099006,0.05031042568082223,0.0009888957867232248,0.06878027186013787,0.07081028155025988,0.0020300096901220144,0.24739307588252837,0.09786310864149156,-0.14952996724103682
17,0.3,,,,,,,0.3488372093023256,0.3953488372093023,0.046511627906976716,0.6511627906976745,0.6046511627906976,-0.04651162790697683,0.0026936313617197394,-0.00593377196499334,-0.008627403326713079,0.019508605393585343,0.026021634947701267,0.006513029554115923,0.049321529894099006,0.05031042568082223,0.0009888957867232248,0.06878027186013787,0.07081028155025988,0.0020300096901220144,0.24739307588252837,0.09786310864149156,-0.14952996724103682
17,0.35,,,,,,,0.37209302325581395,0.3953488372093023,0.023255813953488358,0.627906976744186,0.6046511627906976,-0.023255813953488413,0.0020019730574861727,-0.00593377196499334,-0.007935745022479512,0.019508605393585343,0.026021634947701267,0.006513029554115923,0.049321529894099006,0.05031042568082223,0.0009888957867232248,0.06878027186013787,0.07081028155025988,0.0020300096901220144,0.24739307588252837,0.09786310864149156,-0.14952996724103682
17,0.4,,,,,,,0.37209302325581395,0.3953488372093023,0.023255813953488358,0.627906976744186,0.6046511627906976,-0.023255813953488413,0.0020019730574861727,-0.00593377196499334,-0.007935745022479512,0.019508605393585343,0.026021634947701267,0.006513029554115923,0.049321529894099006,0.05031042568082223,0.0009888957867232248,0.06878027186013787,0.07081028155025988,0.0020300096901220144,0.24739307588252837,0.09786310864149156,-0.14952996724103682
17,0.45,,,,,,,0.4186046511627907,0.4883720930232558,0.06976744186046507,0.5813953488372093,0.5116279069767442,-0.06976744186046513,0.0018796965529843668,-0.009094667580983762,-0.010974364133968129,0.019508605393585343,0.026021634947701267,0.006513029554115923,0.049321529894099006,0.050642289623577585,0.0013207597294785794,0.06878027186013787,0.071691661784627,0.0029113899244891384,0.24739307588252837,0.050603129157789896,-0.19678994672473848
17,0.5,,,,,,,0.4186046511627907,0.4883720930232558,0.06976744186046507,0.5813953488372093,0.5116279069767442,-0.06976744186046513,0.0018796965529843668,-0.009094667580983762,-0.010974364133968129,0.019508605393585343,0.026021634947701267,0.006513029554115923,0.049321529894099006,0.050642289623577585,0.0013207597294785794,0.06878027186013787,0.071691661784627,0.0029113899244891384,0.24739307588252837,0.050603129157789896,-0.19678994672473848
17,0.55,,,,,,,0.5348837209302325,0.5348837209302325,0.0,0.46511627906976744,0.46511627906976744,0.0,-0.0017488970654476743,-0.011182790990630576,-0.009433893925182901,0.026021634947701267,0.026021634947701267,0.0,0.049321529894099006,0.050157628755456915,0.000836098861357909,0.06878027186013787,0.07137883598616634,0.002598564126028477,0.24739307588252837,0.038598182600836736,-0.20879489328169165
17,0.6,,,,,,,0.5348837209302325,0.5581395348837209,0.023255813953488413,0.46511627906976744,0.4418604651162791,-0.023255813953488358,-0.0017488970654476743,-0.013176113480149465,-0.01142721641470179,0.026021634947701267,0.02768239937318362,0.0016607644254823528,0.049321529894099006,0.050157628755456915,0.000836098861357909,0.06878027186013787,0.07137883598616634,0.002598564126028477,0.24739307588252837,0.038598182600836736,-0.20879489328169165
18,0.1,0.8461538461538461,0.7692307692307692,-0.07692307692307698,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.22727272727272727,0.2727272727272727,0.04545454545454544,0.7727272727272727,0.7272727272727273,-0.045454545454545414,0.007172573517000291,-0.0027343438503769635,-0.009906917367377255,0.0,0.010924089113984126,0.010924089113984126,0.0609528282662922,0.06380093716246112,0.002848108896168919,0.10245913960495324,0.10496488730732358,0.002505747702370331,0.035801003412535934,-0.010137709877213146,-0.04593871328974908
18,0.15,0.7692307692307692,0.7692307692307692,0.0,0.23076923076923078,0.23076923076923078,0.0,0.3181818181818182,0.3181818181818182,0.0,0.6818181818181818,0.6818181818181818,0.0,-0.0006696632529525903,-0.0025051214784108655,-0.0018354582254582752,0.010924089113984126,0.010924089113984126,0.0,0.0609528282662922,0.06621649914296866,0.005263670876676466,0.10245913960495324,0.1062729645559935,0.003813824951040254,0.035801003412535934,-0.015950942114496203,-0.051751945527032134
18,0.2,0.7692307692307692,0.7692307692307692,0.0,0.23076923076923078,0.23076923076923078,0.0,0.3181818181818182,0.3181818181818182,0.0,0.6818181818181818,0.6818181818181818,0.0,-0.0006696632529525903,-0.0025051214784108655,-0.0018354582254582752,0.010924089113984126,0.010924089113984126,0.0,0.0609528282662922,0.06621649914296866,0.005263670876676466,0.10245913960495324,0.1062729645559935,0.003813824951040254,0.035801003412535934,-0.015950942114496203,-0.051751945527032134
18,0.25,0.7692307692307692,0.6923076923076923,-0.07692307692307687,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.3181818181818182,0.3409090909090909,0.022727272727272707,0.6818181818181818,0.6590909090909091,-0.022727272727272707,-0.0006696632529525903,-0.012736274971358097,-0.012066611718405507,0.010924089113984126,0.11422399162752828,0.10329990251354415,0.0609528282662922,0.06621649914296866,0.005263670876676466,0.10245913960495324,0.1062729645559935,0.003813824951040254,0.035801003412535934,-0.015950942114496203,-0.051751945527032134
18,0.3,0.7692307692307692,0.6923076923076923,-0.07692307692307687,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.3181818181818182,0.3409090909090909,0.022727272727272707,0.6818181818181818,0.6590909090909091,-0.022727272727272707,-0.0006696632529525903,-0.012736274971358097,-0.012066611718405507,0.010924089113984126,0.11422399162752828,0.10329990251354415,0.0609528282662922,0.06621649914296866,0.005263670876676466,0.10245913960495324,0.1062729645559935,0.003813824951040254,0.035801003412535934,-0.015950942114496203,-0.051751945527032134
18,0.35,0.7692307692307692,0.6923076923076923,-0.07692307692307687,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.3181818181818182,0.3409090909090909,0.022727272727272707,0.6818181818181818,0.6590909090909091,-0.022727272727272707,-0.0006696632529525903,-0.012736274971358097,-0.012066611718405507,0.010924089113984126,0.11422399162752828,0.10329990251354415,0.0609528282662922,0.06621649914296866,0.005263670876676466,0.10245913960495324,0.1062729645559935,0.003813824951040254,0.035801003412535934,-0.015950942114496203,-0.051751945527032134
